Incident_ID,Fraud_Type_Code,Victim_District_Code,Time_of_Day_Code,Amount_Bracket_Code,Target_ATM_Zone_Code
INC-14352,3,0,3,3,6
INC-14353,5,0,3,3,1
INC-14354,0,6,1,1,2
INC-14355,0,5,0,0,2
INC-14356,1,0,1,0,2
INC-14357,7,1,1,2,9
INC-14358,2,0,2,1,0
INC-14359,3,9,3,2,6
INC-14360,3,4,2,3,3
INC-14361,3,7,3,3,1
INC-14362,4,8,3,2,9
INC-14363,5,9,3,3,6
INC-14364,2,7,2,1,7
INC-14365,4,5,0,1,5
INC-14366,6,5,3,2,4
INC-14367,1,5,3,1,6
INC-14368,7,2,3,2,9
INC-14369,2,9,1,1,3
INC-14370,5,3,3,3,4
INC-14371,7,7,1,1,3
INC-14372,6,0,3,3,6
INC-14373,3,8,3,3,1
INC-14374,7,9,0,2,7
INC-14375,6,7,1,2,8
INC-14376,6,9,0,2,4
INC-14377,0,8,2,1,3
INC-14378,5,5,3,3,6
INC-14379,1,5,1,0,0
INC-14380,5,5,3,3,9
INC-14381,6,9,1,3,4
INC-14382,4,4,3,2,7
INC-14383,7,4,0,1,1
INC-14384,2,7,3,0,7
INC-14385,3,8,3,3,4
INC-14386,7,10,0,2,3
INC-14387,7,3,3,2,7
INC-14388,4,2,3,1,2
INC-14389,2,9,1,0,0
INC-14390,3,2,3,3,1
INC-14391,1,5,1,0,2
INC-14392,7,10,3,1,2
INC-14393,0,2,2,1,7
INC-14394,0,10,2,0,7
INC-14395,1,1,1,0,7
INC-14396,2,6,1,0,7
INC-14397,4,9,3,2,1
INC-14398,6,6,0,3,9
INC-14399,4,2,0,1,8
INC-14400,6,8,3,3,6
INC-14401,1,3,1,1,7
INC-14402,4,4,2,1,5
INC-14403,3,0,3,3,4
INC-14404,6,2,3,3,9
INC-14405,6,8,3,3,1
INC-14406,5,2,3,3,1
INC-14407,3,0,3,3,4
INC-14408,0,3,0,1,3
INC-14409,1,1,0,0,5
INC-14410,2,5,1,0,2
INC-14411,5,6,3,3,1
INC-14412,6,4,3,3,6
INC-14413,2,10,0,1,0
INC-14414,2,5,1,0,0
INC-14415,1,7,1,1,3
INC-14416,4,1,2,1,9
INC-14417,4,1,1,1,8
INC-14418,7,7,0,1,1
INC-14419,1,7,0,0,2
INC-14420,7,4,2,1,5
INC-14421,5,10,3,3,5
INC-14422,5,8,1,3,2
INC-14423,4,1,0,1,7
INC-14424,6,6,3,3,1
INC-14425,1,3,0,0,0
INC-14426,6,8,1,3,3
INC-14427,5,5,0,3,1
INC-14428,2,9,1,1,0
INC-14429,1,7,0,0,2
INC-14430,0,3,1,1,5
INC-14431,1,2,2,0,7
INC-14432,5,0,3,2,4
INC-14433,5,3,3,2,1
INC-14434,6,4,3,3,9
INC-14435,3,0,3,2,9
INC-14436,2,3,2,1,0
INC-14437,1,6,2,0,0
INC-14438,5,0,3,3,6
INC-14439,4,1,0,2,7
INC-14440,7,1,3,1,0
INC-14441,1,9,1,0,0
INC-14442,1,1,1,1,3
INC-14443,3,1,3,2,9
INC-14444,3,5,3,2,4
INC-14445,7,3,1,2,6
INC-14446,6,1,3,3,6
INC-14447,3,5,3,2,1
INC-14448,2,7,1,0,7
INC-14449,3,3,3,3,4
INC-14450,4,9,0,1,6
INC-14451,7,10,0,2,2
INC-14452,0,5,2,0,0
INC-14453,5,2,3,3,9
INC-14454,0,0,1,0,7
INC-14455,3,1,3,3,4
INC-14456,7,10,1,2,1
INC-14457,4,6,3,1,6
INC-14458,6,7,3,3,1
INC-14459,1,4,2,1,0
INC-14460,3,1,3,3,6
INC-14461,7,10,3,2,5
INC-14462,6,10,3,3,1
INC-14463,5,5,3,3,4
INC-14464,7,0,3,2,2
INC-14465,3,1,3,3,1
INC-14466,1,2,0,1,0
INC-14467,0,10,0,1,4
INC-14468,7,2,3,1,5
INC-14469,3,1,3,3,9
INC-14470,0,1,2,1,7
INC-14471,4,7,1,1,3
INC-14472,0,1,0,1,0
INC-14473,5,3,3,3,4
INC-14474,2,1,0,1,7
INC-14475,4,7,2,2,4
INC-14476,5,7,3,3,4
INC-14477,2,6,3,0,4
INC-14478,7,7,2,2,2
INC-14479,4,3,3,2,6
INC-14480,5,0,0,3,2
INC-14481,1,4,1,1,3
INC-14482,7,0,0,2,9
INC-14483,7,6,3,2,1
INC-14484,3,7,3,2,1
INC-14485,7,6,3,1,7
INC-14486,4,4,0,1,1
INC-14487,4,2,3,1,8
INC-14488,2,6,1,1,0
INC-14489,4,1,0,2,3
INC-14490,3,6,3,2,4
INC-14491,6,10,3,3,6
INC-14492,6,0,3,3,4
INC-14493,4,2,0,2,9
INC-14494,4,6,3,2,1
INC-14495,7,3,3,2,0
INC-14496,7,6,2,2,9
INC-14497,2,7,2,0,7
INC-14498,3,8,3,3,4
INC-14499,0,5,0,1,2
INC-14500,1,9,1,1,3
INC-14501,1,6,0,0,3
INC-14502,7,5,0,2,5
INC-14503,0,10,1,1,2
INC-14504,1,0,1,0,8
INC-14505,7,8,0,2,6
INC-14506,7,8,1,1,8
INC-14507,4,10,0,1,8
INC-14508,7,0,2,2,5
INC-14509,3,3,3,3,9
INC-14510,3,9,3,2,4
INC-14511,1,10,2,1,0
INC-14512,1,10,2,1,2
INC-14513,3,3,0,3,3
INC-14514,5,1,3,3,1
INC-14515,3,6,2,3,2
INC-14516,6,7,3,3,9
INC-14517,6,4,3,3,1
INC-14518,3,2,3,3,4
INC-14519,0,7,3,0,7
INC-14520,2,10,2,1,0
INC-14521,7,5,0,2,1
INC-14522,5,8,3,3,1
INC-14523,5,8,3,3,4
INC-14524,1,6,1,1,0
INC-14525,6,6,3,2,6
INC-14526,1,8,1,0,7
INC-14527,7,0,1,1,4
INC-14528,1,4,0,1,7
INC-14529,6,9,3,3,1
INC-14530,5,5,1,3,7
INC-14531,0,8,1,1,0
INC-14532,2,10,0,0,3
INC-14533,4,10,3,1,4
INC-14534,6,4,3,2,6
INC-14535,1,5,2,0,0
INC-14536,5,4,3,2,4
INC-14537,4,1,1,2,5
INC-14538,5,0,3,3,9
INC-14539,6,10,3,2,6
INC-14540,0,3,1,1,6
INC-14541,0,4,0,1,2
INC-14542,4,3,2,2,8
INC-14543,5,1,0,3,1
INC-14544,4,7,0,2,5
INC-14545,0,5,1,0,3
INC-14546,5,0,3,2,6
INC-14547,1,9,1,0,0
INC-14548,2,9,0,0,4
INC-14549,2,9,2,0,3
INC-14550,3,1,3,2,4
INC-14551,6,4,3,3,6
INC-14552,5,2,3,3,4
INC-14553,3,1,3,3,1
INC-14554,5,9,3,2,6
INC-14555,7,8,1,2,5
INC-14556,3,1,3,3,4
INC-14557,5,1,3,3,6
INC-14558,6,4,3,3,6
INC-14559,5,6,3,2,4
INC-14560,7,4,3,2,4
INC-14561,4,10,0,1,6
INC-14562,0,6,2,0,2
INC-14563,6,3,0,3,0
INC-14564,1,3,1,0,2
INC-14565,0,4,1,0,2
INC-14566,1,3,3,0,9
INC-14567,6,8,3,2,6
INC-14568,0,2,1,0,3
INC-14569,5,2,3,3,1
INC-14570,2,8,1,0,3
INC-14571,6,9,3,3,9
INC-14572,6,0,3,3,6
INC-14573,3,4,3,3,1
INC-14574,2,5,3,0,1
INC-14575,4,3,0,2,5
INC-14576,5,8,3,3,4
INC-14577,7,1,0,1,5
INC-14578,3,3,3,3,6
INC-14579,7,7,0,1,2
INC-14580,1,3,1,0,7
INC-14581,0,10,1,0,3
INC-14582,6,4,0,3,9
INC-14583,5,10,3,3,4
INC-14584,1,4,1,1,3
INC-14585,7,3,3,2,7
INC-14586,1,0,0,0,2
INC-14587,3,10,3,3,4
INC-14588,5,9,3,3,9
INC-14589,7,9,1,2,7
INC-14590,3,7,3,3,4
INC-14591,6,5,3,3,9
INC-14592,6,8,3,3,6
INC-14593,7,8,0,2,5
INC-14594,6,9,3,3,1
INC-14595,2,3,1,0,2
INC-14596,4,1,0,1,3
INC-14597,5,5,2,3,9
INC-14598,4,2,1,2,6
INC-14599,7,9,3,2,4
INC-14600,2,0,2,1,0
INC-14601,5,10,2,2,5
INC-14602,6,2,3,3,1
INC-14603,0,2,2,0,7
INC-14604,3,7,2,2,0
INC-14605,6,1,3,3,9
INC-14606,2,8,3,0,1
INC-14607,7,3,1,2,8
INC-14608,3,5,3,2,1
INC-14609,3,1,3,2,1
INC-14610,2,0,0,1,3
INC-14611,1,9,1,1,2
INC-14612,7,0,3,2,4
INC-14613,2,0,0,1,2
INC-14614,3,10,3,3,4
INC-14615,3,2,3,3,1
INC-14616,0,8,1,0,0
INC-14617,7,7,0,2,4
INC-14618,0,3,2,0,0
INC-14619,1,9,3,0,7
INC-14620,0,8,3,1,8
INC-14621,0,4,2,0,7
INC-14622,7,2,0,2,5
INC-14623,3,10,3,3,6
INC-14624,1,0,1,0,6
INC-14625,1,0,1,1,0
INC-14626,0,10,1,0,3
INC-14627,6,10,3,3,6
INC-14628,3,9,3,2,9
INC-14629,7,0,0,2,1
INC-14630,0,8,2,1,3
INC-14631,2,4,0,1,3
INC-14632,6,10,3,2,4
INC-14633,4,6,1,2,5
INC-14634,5,3,3,2,4
INC-14635,7,3,0,1,9
INC-14636,7,3,3,2,1
INC-14637,6,7,3,3,6
INC-14638,0,8,1,1,2
INC-14639,7,7,0,1,9
INC-14640,6,7,3,3,1
INC-14641,5,1,3,2,6
INC-14642,5,0,3,3,6
INC-14643,7,5,2,2,3
INC-14644,5,6,3,3,6
INC-14645,4,4,3,2,7
INC-14646,0,5,2,1,3
INC-14647,1,2,1,1,2
INC-14648,2,8,1,1,3
INC-14649,7,6,0,1,2
INC-14650,3,4,3,3,4
INC-14651,3,7,3,2,1
INC-14652,4,6,0,2,0
INC-14653,6,8,3,2,9
INC-14654,2,8,1,1,0
INC-14655,1,7,0,0,0
INC-14656,3,8,3,3,1
INC-14657,5,6,3,3,4
INC-14658,6,10,3,3,8
INC-14659,6,10,3,3,4
INC-14660,0,0,0,1,2
INC-14661,1,4,0,0,7
INC-14662,5,8,3,2,9
INC-14663,3,10,3,3,1
INC-14664,2,7,1,0,3
INC-14665,0,9,2,0,3
INC-14666,0,7,1,1,2
INC-14667,3,1,3,3,1
INC-14668,1,3,2,1,0
INC-14669,7,2,1,1,8
INC-14670,2,5,2,0,3
INC-14671,6,1,3,3,6
INC-14672,6,8,3,3,4
INC-14673,5,6,3,3,4
INC-14674,1,9,1,1,2
INC-14675,3,2,3,3,9
INC-14676,4,1,2,2,8
INC-14677,2,0,0,0,0
INC-14678,2,4,2,0,2
INC-14679,3,10,3,3,4
INC-14680,1,3,2,0,3
INC-14681,1,7,2,1,3
INC-14682,1,1,3,0,0
INC-14683,0,6,1,1,0
INC-14684,6,9,3,3,4
INC-14685,7,7,3,1,0
INC-14686,5,7,2,3,5
INC-14687,2,7,1,1,0
INC-14688,1,5,1,1,7
INC-14689,0,6,1,1,7
INC-14690,6,9,3,3,3
INC-14691,0,7,1,1,7
INC-14692,7,8,0,1,4
INC-14693,6,10,0,2,6
INC-14694,2,6,1,0,0
INC-14695,1,1,1,0,3
INC-14696,1,7,1,0,7
INC-14697,5,1,3,3,4
INC-14698,5,3,3,3,6
INC-14699,2,8,2,0,3
INC-14700,1,8,2,0,3
INC-14701,6,9,3,2,9
INC-14702,4,8,2,1,4
INC-14703,2,5,3,1,8
INC-14704,3,4,3,3,1
INC-14705,2,4,1,1,2
INC-14706,0,8,1,1,7
INC-14707,4,9,1,2,7
INC-14708,6,7,3,2,9
INC-14709,1,6,1,1,3
INC-14710,6,9,3,3,1
INC-14711,5,5,3,3,1
INC-14712,7,3,3,1,2
INC-14713,1,4,0,1,7
INC-14714,6,5,3,3,9
INC-14715,2,3,1,0,7
INC-14716,4,4,1,2,4
INC-14717,6,5,3,3,1
INC-14718,6,9,3,3,9
INC-14719,6,7,3,3,9
INC-14720,1,0,2,0,0
INC-14721,3,5,3,3,1
INC-14722,7,4,3,1,4
INC-14723,3,8,3,3,4
INC-14724,6,0,0,3,8
INC-14725,2,10,1,1,7
INC-14726,7,10,0,1,9
INC-14727,5,9,3,3,9
INC-14728,7,9,1,1,7
INC-14729,0,10,2,0,0
INC-14730,1,9,2,0,0
INC-14731,0,1,2,0,7
INC-14732,6,10,3,3,1
INC-14733,7,3,3,1,5
INC-14734,6,10,3,3,1
INC-14735,3,5,3,3,6
INC-14736,5,0,3,3,6
INC-14737,0,7,0,1,0
INC-14738,3,6,3,3,9
INC-14739,3,0,1,3,4
INC-14740,2,6,3,1,6
INC-14741,5,2,3,3,4
INC-14742,0,6,2,1,2
INC-14743,7,8,2,1,4
INC-14744,6,4,3,3,9
INC-14745,1,8,1,1,3
INC-14746,4,4,1,1,3
INC-14747,1,6,1,1,2
INC-14748,7,6,2,2,6
INC-14749,1,10,0,1,0
INC-14750,0,3,1,1,8
INC-14751,1,3,2,0,9
INC-14752,3,10,3,3,1
INC-14753,3,8,3,3,6
INC-14754,5,8,3,3,9
INC-14755,6,0,0,3,8
INC-14756,0,2,1,0,5
INC-14757,2,4,2,0,2
INC-14758,7,4,1,2,9
INC-14759,3,7,3,3,1
INC-14760,4,4,1,1,2
INC-14761,5,7,3,3,4
INC-14762,2,8,2,1,2
INC-14763,4,1,0,2,1
INC-14764,4,8,3,1,8
INC-14765,0,5,2,1,2
INC-14766,6,5,3,3,1
INC-14767,2,4,0,0,3
INC-14768,5,1,1,3,3
INC-14769,4,4,3,1,0
INC-14770,0,4,1,1,2
INC-14771,0,10,0,1,3
INC-14772,7,0,0,2,8
INC-14773,1,7,1,1,2
INC-14774,7,1,2,1,2
INC-14775,4,5,0,2,6
INC-14776,7,2,1,2,8
INC-14777,7,3,2,2,1
INC-14778,2,6,0,1,9
INC-14779,0,4,0,1,0
INC-14780,4,5,0,2,0
INC-14781,3,3,3,2,6
INC-14782,5,5,3,3,4
INC-14783,7,5,2,2,1
INC-14784,3,2,3,2,8
INC-14785,2,4,2,1,3
INC-14786,3,9,3,2,1
INC-14787,1,6,2,1,8
INC-14788,4,6,0,1,4
INC-14789,6,0,0,3,0
INC-14790,5,3,3,3,4
INC-14791,2,5,1,0,7
INC-14792,0,10,1,1,3
INC-14793,1,3,2,0,0
INC-14794,4,3,0,2,7
INC-14795,3,3,3,3,1
INC-14796,2,1,1,0,0
INC-14797,3,4,3,3,9
INC-14798,7,0,0,1,6
INC-14799,4,5,0,1,0
INC-14800,6,5,3,3,9
INC-14801,3,4,3,3,1
INC-14802,7,7,3,2,2
INC-14803,2,1,1,1,3
INC-14804,7,5,2,2,9
INC-14805,2,8,1,0,3
INC-14806,7,10,0,1,2
INC-14807,6,8,3,2,1
INC-14808,3,4,3,3,6
INC-14809,7,8,3,2,6
INC-14810,5,6,3,3,1
INC-14811,5,4,3,3,6
INC-14812,6,5,3,3,6
INC-14813,2,9,1,0,7
INC-14814,1,4,0,0,7
INC-14815,4,0,3,1,3
INC-14816,2,4,2,0,0
INC-14817,2,5,1,0,1
INC-14818,3,4,3,3,4
INC-14819,6,10,3,3,4
INC-14820,2,3,0,1,7
INC-14821,4,1,1,2,5
INC-14822,5,10,3,3,4
INC-14823,0,1,1,1,3
INC-14824,4,1,2,1,3
INC-14825,1,7,0,1,0
INC-14826,0,2,1,1,0
INC-14827,1,1,2,1,2
INC-14828,1,0,1,1,3
INC-14829,4,10,2,2,9
INC-14830,4,4,0,2,8
INC-14831,5,7,3,3,6
INC-14832,1,1,0,1,2
INC-14833,5,8,3,2,6
INC-14834,6,5,2,3,5
INC-14835,0,4,1,0,3
INC-14836,5,10,3,3,9
INC-14837,6,7,3,2,4
INC-14838,3,10,3,3,4
INC-14839,0,9,0,1,2
INC-14840,3,8,3,3,6
INC-14841,1,4,2,0,2
INC-14842,7,9,2,2,6
INC-14843,3,9,3,3,6
INC-14844,4,2,0,2,7
INC-14845,1,2,1,0,2
INC-14846,6,10,3,3,1
INC-14847,3,3,3,3,9
INC-14848,2,1,2,1,7
INC-14849,1,9,0,1,2
INC-14850,4,6,3,2,9
INC-14851,3,8,3,3,4
INC-14852,4,7,3,2,6
INC-14853,4,5,0,1,5
INC-14854,2,0,1,0,7
INC-14855,7,1,0,1,2
INC-14856,7,7,2,1,3
INC-14857,2,1,1,1,2
INC-14858,3,5,0,3,5
INC-14859,2,4,0,0,2
INC-14860,7,10,3,1,7
INC-14861,1,1,2,1,2
INC-14862,3,9,3,3,6
INC-14863,4,6,3,2,4
INC-14864,2,9,0,1,7
INC-14865,2,5,2,1,7
INC-14866,0,2,0,1,6
INC-14867,2,8,2,1,2
INC-14868,4,1,3,1,7
INC-14869,5,9,3,2,3
INC-14870,5,9,3,3,1
INC-14871,0,6,1,1,7
INC-14872,1,10,1,1,7
INC-14873,1,4,1,0,6
INC-14874,4,4,3,1,5
INC-14875,5,2,0,3,2
INC-14876,4,1,1,1,3
INC-14877,3,6,3,3,2
INC-14878,2,0,0,1,3
INC-14879,4,7,3,2,8
INC-14880,1,7,1,0,7
INC-14881,5,10,3,3,1
INC-14882,7,10,3,1,7
INC-14883,6,8,3,3,9
INC-14884,4,10,1,1,1
INC-14885,6,8,3,3,9
INC-14886,4,1,0,2,8
INC-14887,1,9,1,0,3
INC-14888,2,8,2,0,2
INC-14889,6,2,3,3,5
INC-14890,7,6,1,2,3
INC-14891,1,5,0,1,5
INC-14892,2,6,1,0,2
INC-14893,0,0,1,0,3
INC-14894,4,10,2,2,6
INC-14895,0,6,1,0,3
INC-14896,2,9,2,0,2
INC-14897,0,6,1,1,0
INC-14898,2,8,1,0,3
INC-14899,1,7,1,1,0
INC-14900,0,7,0,1,2
INC-14901,5,2,1,2,0
INC-14902,7,4,2,1,1
INC-14903,0,2,1,0,0
INC-14904,1,7,1,0,0
INC-14905,3,3,3,3,9
INC-14906,6,10,3,3,4
INC-14907,1,0,1,1,2
INC-14908,7,9,0,2,4
INC-14909,5,8,3,3,6
INC-14910,6,5,3,3,4
INC-14911,7,10,3,2,3
INC-14912,5,0,3,3,4
INC-14913,4,7,3,1,3
INC-14914,2,0,2,1,2
INC-14915,6,7,3,3,1
INC-14916,4,9,1,2,9
INC-14917,3,5,3,3,6
INC-14918,1,10,2,1,7
INC-14919,7,7,2,2,1
INC-14920,3,10,3,2,9
INC-14921,1,10,3,1,8
INC-14922,4,0,0,1,3
INC-14923,7,0,3,2,1
INC-14924,5,1,3,2,3
INC-14925,0,4,1,1,0
INC-14926,4,0,3,1,2
INC-14927,2,9,1,0,3
INC-14928,2,1,1,0,3
INC-14929,7,4,0,1,1
INC-14930,7,9,1,2,1
INC-14931,5,2,3,3,1
INC-14932,6,10,3,2,7
INC-14933,4,4,3,2,8
INC-14934,6,10,3,3,4
INC-14935,6,10,3,3,9
INC-14936,3,3,3,3,6
INC-14937,1,10,0,1,0
INC-14938,6,8,3,3,4
INC-14939,4,0,3,1,2
INC-14940,2,7,0,1,2
INC-14941,3,1,3,3,6
INC-14942,6,5,3,3,9
INC-14943,0,3,1,1,3
INC-14944,4,6,1,2,6
INC-14945,4,5,1,2,8
INC-14946,1,3,2,1,0
INC-14947,6,5,3,3,9
INC-14948,2,4,0,0,0
INC-14949,4,1,3,2,4
INC-14950,0,10,1,0,1
INC-14951,4,5,0,2,9
INC-14952,4,3,1,1,5
INC-14953,4,2,0,1,3
INC-14954,7,7,3,2,6
INC-14955,3,7,3,3,4
INC-14956,7,6,0,1,4
INC-14957,4,9,3,1,6
INC-14958,1,9,2,0,2
INC-14959,6,7,3,3,4
INC-14960,6,0,1,3,5
INC-14961,2,2,0,1,0
INC-14962,7,7,0,2,8
INC-14963,5,4,3,3,4
INC-14964,1,9,1,0,0
INC-14965,6,10,3,3,7
INC-14966,1,2,2,1,2
INC-14967,1,0,1,0,3
INC-14968,6,8,3,3,4
INC-14969,5,1,3,2,4
INC-14970,2,8,2,1,7
INC-14971,3,9,3,3,9
INC-14972,7,0,1,2,4
INC-14973,7,5,2,1,5
INC-14974,2,2,2,0,3
INC-14975,5,7,3,3,9
INC-14976,1,1,3,1,8
INC-14977,4,0,3,1,8
INC-14978,2,4,2,1,2
INC-14979,2,3,0,0,2
INC-14980,6,6,3,3,9
INC-14981,7,5,1,2,9
INC-14982,1,6,3,1,8
INC-14983,7,3,2,2,8
INC-14984,5,2,1,2,4
INC-14985,5,0,3,3,6
INC-14986,5,2,3,3,9
INC-14987,5,9,3,3,6
INC-14988,1,7,1,1,0
INC-14989,3,2,3,3,4
INC-14990,3,6,3,2,1
INC-14991,6,10,3,2,1
INC-14992,2,1,1,0,0
INC-14993,4,7,3,2,3
INC-14994,2,5,1,1,0
INC-14995,7,7,0,1,3
INC-14996,7,6,1,1,5
INC-14997,4,2,0,2,4
INC-14998,1,0,3,1,9
INC-14999,2,1,2,1,2
INC-15000,7,4,1,2,5
